Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInQPC,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartQPC,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080916636002,NA,16.87350000000000,16.65530000000000,0.13180000000000,33.13870000000000,48.7140,1080916468818,16.8502,16.7184,0.1318,32.8869,16.9702,4.2465,12.7237,0.1941,6668.8732,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080916800079,NA,16.40770000000000,16.65550000000000,0.11740000000000,32.98380000000000,48.9618,1080916637320,16.3933,16.2759,0.1174,33.0069,16.2528,1.0399,15.2129,0.1947,6685.7234,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080916971639,NA,17.15600000000000,16.78500000000000,0.12740000000000,32.54240000000000,48.5908,1080916801253,17.1660,17.0386,0.1274,32.8664,16.7146,3.5252,13.1894,-0.3917,6702.1167,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917134242,NA,16.26030000000000,16.54930000000000,0.16310000000000,33.38580000000000,48.8798,1080916972913,16.2960,16.1329,0.1631,32.4150,17.1037,1.5790,15.5247,0.6167,6719.2827,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917300194,NA,16.59520000000000,16.63060000000000,0.19170000000000,33.62960000000000,48.9152,1080917135873,16.6238,16.4321,0.1917,33.2227,16.8390,1.8922,14.9468,-0.3346,6735.5787,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917468474,NA,16.82800000000000,16.68020000000000,0.15420000000000,34.33330000000000,48.7674,1080917302111,16.7905,16.6363,0.1542,33.4379,17.5317,2.9495,14.5822,-0.0564,6752.2025,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917633150,NA,16.46760000000000,16.67030000000000,0.14630000000000,34.54400000000000,48.9701,1080917470016,16.4597,16.3134,0.1463,34.1791,16.6783,2.8099,13.8684,0.1202,6768.9930,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917798962,NA,16.58120000000000,16.65580000000000,0.15310000000000,33.75380000000000,49.0447,1080917634613,16.5880,16.4349,0.1531,34.3977,15.7910,1.6127,14.1783,-0.1961,6785.4527,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080917965947,NA,16.69850000000000,16.71080000000000,0.14690000000000,33.52420000000000,49.0570,1080917800493,16.6923,16.5454,0.1469,33.6007,16.4689,2.1132,14.3557,-0.1228,6802.0407,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918131866,NA,16.59190000000000,16.63750000000000,0.11080000000000,33.87810000000000,49.1026,1080917967416,16.5558,16.4450,0.1108,33.3773,16.9458,2.1519,14.7939,0.0548,6818.7330,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918297837,NA,16.59710000000000,16.63840000000000,0.15030000000000,33.87980000000000,49.1439,1080918132974,16.6366,16.4863,0.1503,33.7673,16.5988,2.3103,14.2885,-0.0826,6835.2888,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918467415,NA,16.95780000000000,16.68410000000000,0.12340000000000,33.63930000000000,48.8702,1080918299340,16.9309,16.8075,0.1234,33.7295,16.7173,2.1332,14.5841,-0.0475,6851.9254,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918632399,NA,16.49840000000000,16.66290000000000,0.14520000000000,33.64380000000000,49.0347,1080918468649,16.5202,16.3750,0.1452,33.5159,16.5029,1.8969,14.6060,0.2680,6868.8563,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918799360,NA,16.69610000000000,16.71720000000000,0.10630000000000,33.61800000000000,49.0558,1080918633851,16.6572,16.5509,0.1063,33.4986,16.6703,2.0813,14.5890,-0.1970,6885.3765,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080918966788,NA,16.74280000000000,16.61130000000000,0.16910000000000,33.69040000000000,48.9243,1080918800423,16.8056,16.6365,0.1691,33.5117,16.8152,1.9825,14.8327,0.0459,6902.0337,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919131748,NA,16.49600000000000,16.68190000000000,0.18180000000000,33.08590000000000,49.1102,1080918968479,16.5087,16.3269,0.1818,33.5213,15.8915,5.8064,10.0851,0.1237,6918.8393,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919299643,NA,16.78950000000000,16.64940000000000,0.14330000000000,33.75410000000000,48.9701,1080919133566,16.7510,16.6077,0.1433,32.9041,17.4577,2.0481,15.4096,-0.1407,6935.3480,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919466510,NA,16.68670000000000,16.72240000000000,0.18800000000000,33.74460000000000,49.0058,1080919301076,16.7314,16.5434,0.1880,33.6108,16.6772,2.2251,14.4521,0.0286,6952.0990,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919631418,NA,16.49080000000000,16.67900000000000,0.11730000000000,33.94800000000000,49.1940,1080919468390,16.4201,16.3028,0.1173,33.5566,16.6942,1.9634,14.7308,0.0524,6968.8304,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919800482,NA,16.90640000000000,16.59010000000000,0.15480000000000,33.71190000000000,48.8777,1080919632591,16.9439,16.7891,0.1548,33.8307,16.6703,2.4833,14.1870,-0.1700,6985.2505,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080919967905,NA,16.74230000000000,16.66810000000000,0.16660000000000,33.19810000000000,48.8035,1080919802030,16.7541,16.5875,0.1666,33.5571,16.2285,1.6423,14.5862,0.2758,7002.1944,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920134851,NA,16.69460000000000,16.66100000000000,0.18570000000000,33.23300000000000,48.7699,1080919969571,16.7137,16.5280,0.1857,33.0315,16.7295,6.0700,10.6595,0.0931,7018.9485,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920297399,NA,16.25480000000000,16.66740000000000,0.16550000000000,33.72020000000000,49.1825,1080920136708,16.2346,16.0691,0.1655,33.0473,16.7420,5.3894,11.3526,0.0463,7035.6622,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920464978,NA,16.75790000000000,16.66810000000000,0.14180000000000,33.88190000000000,49.0927,1080920299054,16.7342,16.5924,0.1418,33.5547,16.9196,5.9423,10.9773,-0.4335,7051.8968,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920630972,NA,16.59940000000000,16.77860000000000,0.17920000000000,33.58500000000000,49.2719,1080920466396,16.6368,16.4576,0.1792,33.7401,16.3025,5.3776,10.9249,-0.0444,7068.6310,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920798563,NA,16.75910000000000,16.54900000000000,0.21620000000000,33.87530000000000,49.0618,1080920632764,16.7961,16.5799,0.2162,33.4058,17.0494,5.5886,11.4608,0.0878,7085.2678,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080920964686,NA,16.61230000000000,16.66560000000000,0.16220000000000,33.54150000000000,49.1151,1080920800725,16.5583,16.3961,0.1622,33.6591,16.2785,5.2019,11.0766,0.1305,7102.0639,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921133405,NA,16.87190000000000,16.69670000000000,0.16240000000000,33.74220000000000,48.9399,1080920966308,16.8721,16.7097,0.1624,33.3793,17.0726,5.9643,11.1083,-0.1384,7118.6222,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921297307,NA,16.39020000000000,16.65720000000000,0.16890000000000,33.78820000000000,49.2069,1080921135029,16.3967,16.2278,0.1689,33.5798,16.4362,1.9827,14.4535,0.2149,7135.4943,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921463835,NA,16.65280000000000,16.65590000000000,0.24620000000000,34.06760000000000,49.2100,1080921298996,16.7301,16.4839,0.2462,33.6193,16.9322,6.5997,10.3325,-0.2592,7151.8910,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921632079,NA,16.82440000000000,16.66580000000000,0.09870000000000,33.51430000000000,49.0514,1080921466297,16.6769,16.5782,0.0987,33.8214,16.2711,1.8240,14.4471,0.0643,7168.6211,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921798407,NA,16.63280000000000,16.66620000000000,0.16280000000000,33.51560000000000,49.0848,1080921633066,16.6969,16.5341,0.1628,33.4156,16.6341,4.7628,11.8713,0.0107,7185.2980,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080921964863,NA,16.64560000000000,16.66400000000000,0.83890000000000,33.87300000000000,49.1032,1080921800035,17.3217,16.4828,0.8389,33.3528,17.0030,2.1857,14.8173,0.0329,7201.9949,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922130795,NA,16.59320000000000,16.69670000000000,0.13260000000000,33.95690000000000,49.2067,1080921973252,15.8869,15.7543,0.1326,33.0341,16.6771,5.9275,10.7496,0.6250,7219.3166,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922297887,NA,16.70920000000000,16.63270000000000,0.16880000000000,33.76760000000000,49.1302,1080922132121,16.7454,16.5766,0.1688,33.8243,16.5199,1.8586,14.6613,-0.7458,7235.2035,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922464888,NA,16.70010000000000,16.66740000000000,0.14870000000000,38.24430000000000,49.0975,1080922299575,16.6800,16.5313,0.1487,33.5988,21.1768,10.1260,11.0508,0.0780,7251.9489,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922631467,NA,16.65790000000000,16.65910000000000,0.16330000000000,34.64390000000000,49.0987,1080922466375,16.6725,16.5092,0.1633,38.0956,13.0575,2.7725,10.2850,0.0209,7268.6289,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922799454,NA,16.79870000000000,16.68980000000000,0.15850000000000,33.52500000000000,48.9898,1080922633100,16.7939,16.6354,0.1585,34.4806,15.6798,5.1098,10.5700,-0.0173,7285.3014,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080922965103,NA,16.56490000000000,16.65230000000000,0.10070000000000,33.60640000000000,49.0772,1080922801039,16.5071,16.4064,0.1007,33.3665,16.6463,1.9874,14.6589,0.1416,7302.0953,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923131015,NA,16.59120000000000,16.67140000000000,0.09690000000000,33.95040000000000,49.1574,1080922966110,16.5874,16.4905,0.0969,33.5057,16.9352,5.6702,11.2650,-0.1643,7318.6024,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923298683,NA,16.76680000000000,16.65910000000000,0.13250000000000,33.51230000000000,49.0497,1080923131984,16.8024,16.6699,0.1325,33.8535,16.3287,1.8364,14.4923,-0.0717,7335.1898,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923463183,NA,16.45000000000000,16.66960000000000,0.37120000000000,34.05430000000000,49.2693,1080923300008,16.6887,16.3175,0.3712,33.3798,16.9920,5.7099,11.2821,0.1328,7351.9922,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923630916,NA,16.77330000000000,16.67790000000000,0.16230000000000,38.34940000000000,49.1739,1080923466895,16.5644,16.4021,0.1623,33.6831,21.0684,6.4765,14.5919,0.0108,7368.6809,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923798150,NA,16.72340000000000,16.65710000000000,0.18980000000000,34.55900000000000,49.1076,1080923632539,16.7509,16.5611,0.1898,38.1871,12.9330,2.6722,10.2608,-0.0927,7385.2453,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080923961687,NA,16.35370000000000,16.66500000000000,0.29570000000000,34.03740000000000,49.4189,1080923800048,16.4596,16.1639,0.2957,34.3692,15.8321,1.6283,14.2038,0.0859,7401.9962,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924130881,NA,16.91940000000000,16.69340000000000,0.14230000000000,34.65430000000000,49.1929,1080923964644,16.7660,16.6237,0.1423,33.7417,17.5363,6.5931,10.9432,-0.2338,7418.4558,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924297395,NA,16.65140000000000,16.62810000000000,0.15360000000000,33.98710000000000,49.1696,1080924132304,16.6627,16.5091,0.1536,34.5120,15.9842,1.7664,14.2178,0.1379,7435.2218,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924464381,NA,16.69860000000000,16.71410000000000,0.10620000000000,34.67630000000000,49.1851,1080924298931,16.6512,16.5450,0.1062,33.8335,17.3878,6.4804,10.9074,-0.0514,7451.8845,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924630962,NA,16.65810000000000,16.71040000000000,0.16200000000000,33.92740000000000,49.2374,1080924465443,16.7139,16.5519,0.1620,34.5701,15.9092,1.6892,14.2200,-0.0592,7468.5357,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924797460,NA,16.64980000000000,16.59700000000000,0.12900000000000,33.93050000000000,49.1846,1080924632582,16.6168,16.4878,0.1290,33.7654,16.6529,5.2707,11.3822,0.1169,7485.2496,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080924965608,NA,16.81480000000000,16.65980000000000,0.16360000000000,33.51130000000000,49.0296,1080924798750,16.8494,16.6858,0.1636,33.8015,16.3956,1.9318,14.4638,-0.0430,7501.8664,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925131517,NA,16.59090000000000,16.69680000000000,0.14990000000000,34.97150000000000,49.1355,1080924967244,16.5772,16.4273,0.1499,33.3477,18.0511,7.0417,11.0094,0.1526,7518.7158,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925297404,NA,16.58870000000000,16.66680000000000,0.11070000000000,33.96710000000000,49.2136,1080925133016,16.5495,16.4388,0.1107,34.8216,15.5843,1.7261,13.8582,-0.0896,7535.2930,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925462499,NA,16.50950000000000,16.62870000000000,0.20620000000000,34.09450000000000,49.3328,1080925298511,16.6050,16.3988,0.2062,33.8564,16.6369,5.4860,11.1509,-0.0792,7551.8425,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925632760,NA,17.02610000000000,16.70820000000000,0.13940000000000,33.36570000000000,49.0149,1080925464561,16.9593,16.8199,0.1394,33.8883,16.2973,1.8083,14.4890,-0.1032,7568.4475,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925799298,NA,16.65380000000000,16.63230000000000,0.17600000000000,33.45390000000000,48.9934,1080925634154,16.6904,16.5144,0.1760,33.2263,16.7420,5.3680,11.3740,0.3270,7585.4068,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080925965041,NA,16.57430000000000,16.66450000000000,0.11770000000000,33.81870000000000,49.0836,1080925801058,16.5160,16.3983,0.1177,33.2779,16.9391,2.1494,14.7897,0.0259,7602.0972,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926131746,NA,16.67050000000000,16.66330000000000,0.21950000000000,34.63370000000000,49.0764,1080925966218,16.7723,16.5528,0.2195,33.7010,17.4855,6.5703,10.9152,-0.1473,7618.6132,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926298124,NA,16.63780000000000,16.66060000000000,0.16080000000000,38.24500000000000,49.0992,1080926133941,16.5791,16.4183,0.1608,34.4142,20.2491,6.1317,14.1174,0.1117,7635.3855,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926464630,NA,16.65060000000000,16.70460000000000,0.10630000000000,33.51040000000000,49.1532,1080926299732,16.5961,16.4898,0.1063,38.0842,11.9160,1.4674,10.4486,-0.1255,7651.9646,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926630146,NA,16.55160000000000,16.62900000000000,0.14480000000000,34.02690000000000,49.2306,1080926465693,16.5901,16.4453,0.1448,33.4041,17.0681,2.1843,14.8838,-0.0329,7668.5607,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926795998,NA,16.58520000000000,16.69800000000000,0.16200000000000,33.84800000000000,49.3434,1080926631594,16.6024,16.4404,0.1620,33.8821,16.4063,5.4814,10.9249,-0.1079,7685.1508,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080926966205,NA,17.02070000000000,16.64480000000000,0.15940000000000,33.50330000000000,48.9675,1080926797618,17.0181,16.8587,0.1594,33.6860,16.6760,1.7212,14.9548,-0.0424,7701.7532,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927130209,NA,16.40040000000000,16.66220000000000,0.53430000000000,34.03230000000000,49.2293,1080926967799,16.7753,16.2410,0.5343,33.3439,16.9294,5.9406,10.9888,0.3559,7718.7713,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927296134,NA,16.59250000000000,16.67910000000000,0.10370000000000,33.48440000000000,49.3159,1080927135552,16.1619,16.0582,0.1037,33.4980,16.0446,1.4062,14.6384,0.0962,7735.5466,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927464263,NA,16.81290000000000,16.67470000000000,0.14220000000000,33.72330000000000,49.1777,1080927297171,16.8514,16.7092,0.1422,33.3807,17.0518,6.6344,10.4174,-0.5128,7751.7085,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927632039,NA,16.77760000000000,16.65330000000000,0.15160000000000,33.58320000000001,49.0534,1080927465685,16.7870,16.6354,0.1516,33.5811,16.6375,2.5910,14.0465,0.1981,7768.5599,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927798854,NA,16.68150000000000,16.66640000000000,0.44170000000000,33.57720000000000,49.0383,1080927633555,16.9716,16.5299,0.4417,33.4316,16.6755,6.3902,10.2853,0.1206,7785.3469,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080927965260,NA,16.64060000000000,16.69290000000000,0.16000000000000,33.48450000000000,49.0906,1080927803271,16.3589,16.1989,0.1600,33.1355,16.5479,4.0258,12.5221,0.2787,7802.3185,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928131898,NA,16.66380000000000,16.64830000000000,0.20720000000000,34.93660000000000,49.0751,1080927966860,16.7110,16.5038,0.2072,33.3245,18.1159,9.4099,8.7060,-0.2894,7818.6774,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928300469,NA,16.85710000000000,16.64840000000000,0.13800000000000,33.42010000000001,48.8664,1080928133970,16.7879,16.6499,0.1380,34.7294,15.3406,2.8624,12.4782,0.0626,7835.3884,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928466159,NA,16.56900000000000,16.67380000000000,0.11360000000000,33.40900000000000,48.9712,1080928301849,16.5446,16.4310,0.1136,33.2821,16.5579,5.8254,10.7325,0.1141,7852.1763,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928631687,NA,16.55280000000000,16.67320000000000,0.81070000000000,33.54360000000000,49.0916,1080928467295,17.2499,16.4392,0.8107,33.2954,16.6874,3.8158,12.8716,-0.1286,7868.7209,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928796198,NA,16.45110000000000,16.66850000000000,0.14920000000000,33.91660000000000,49.3090,1080928639794,15.7896,15.6404,0.1492,32.7329,16.8241,8.5929,8.2312,0.5814,7885.9708,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080928965864,NA,16.96660000000000,16.65270000000000,0.16000000000000,33.48070000000000,48.9951,1080928797690,16.9774,16.8174,0.1600,33.7674,16.5307,4.0066,12.5241,-0.8631,7901.7604,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080929136123,NA,17.02590000000000,16.67880000000000,0.15360000000000,33.37780000000000,48.6480,1080928967464,17.0195,16.8659,0.1536,33.3207,16.9230,8.0679,8.8551,0.2986,7918.7378,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080929298007,NA,16.18840000000000,16.66110000000000,0.74860000000000,33.93860000000000,49.1207,1080929137659,16.7834,16.0348,0.7486,33.2242,16.7492,3.6558,13.0934,0.3584,7935.7573,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080929464394,NA,16.63870000000000,16.67740000000000,0.15020000000000,33.61440000000000,49.1594,1080929305493,16.0403,15.8901,0.1502,33.1900,16.3145,6.6974,9.6171,0.1060,7952.5407,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080929631310,NA,16.69160000000000,16.66060000000000,0.16050000000000,33.73800000000000,49.1284,1080929465896,16.7019,16.5414,0.1605,33.4642,16.8152,4.5347,12.2805,-0.6203,7968.5810,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080929798066,NA,16.67560000000000,16.69350000000000,0.14740000000000,33.63090000000000,49.1463,1080929632915,16.6625,16.5151,0.1474,33.5775,16.5685,3.1093,13.4592,0.0084,7985.2829,NA,NA,NA
